,id,c_x0,c_x1,c_x2,c_y0,c_y1,c_y2,c_z0,c_z1,c_z2,residuals_x,residuals_y,residuals_z
10,11,0.1152116347650744,-4.535462935721808e-08,1.2031542165600041e-11,0.11521690639903875,-0.0020658078664996344,2.441119032009888e-05,0.11521616233882041,-0.0006569308598891038,-2.5390719868245985e-05,8.875166665922545e-21,9.646041334464246e-07,0.00011137762706367464
11,12,0.002978083780963605,-1.1110690435745732e-05,2.90651900484829e-08,0.00297808367696232,3.4749553002435885e-05,-8.219186664919291e-08,0.002978084099464616,4.498589605891393e-05,5.314054982889034e-08,9.940446163518714e-13,1.1410507279032627e-14,2.009507660864856e-12
12,13,0.004997206095492365,-2.2987901889999605e-05,7.437351071702474e-08,0.0049972058098551615,5.4093764532602244e-05,-1.9045134361266773e-07,0.004997207292951772,7.78598479133176e-05,1.1611615220759991e-07,9.63776963992744e-12,3.2819680463024624e-12,1.6759226852903585e-11
13,14,0.009599770165466601,-5.687170220148183e-05,2.275057548614963e-07,0.009599769651427073,8.644904645154569e-05,-5.465557045573937e-07,0.009599776055561192,0.000158297131847983,3.1889413711324644e-07,1.125673278989335e-10,3.1785737282325537e-10,2.8231694221042236e-10
14,15,0.021813603198212187,-0.0001480774439686825,3.8766608938413773e-07,0.021813632721198083,9.115428339549266e-05,-1.644931164142876e-06,0.02181363610168531,0.0004050866259512409,1.2448662746570053e-06,7.382711057170914e-10,3.373518592605736e-08,1.1490349919646555e-08
15,16,0.03698850979103473,1.0080426957931599e-07,-1.5218598024921254e-06,0.036988818212775165,-4.8621119240495564e-05,-1.6887058734562315e-06,0.03698879182195678,0.0007662963530908761,3.163854859368335e-06,1.3289555031237358e-11,1.8234205909819826e-07,1.0828656075920262e-07
16,17,0.021778708710707778,0.00014809175044230792,3.8772496412578105e-07,0.021778738233204992,9.074668452382571e-05,-1.6440551367235152e-06,0.02177874161431999,0.0004045454478618288,1.2439313960439509e-06,7.382605129242764e-10,3.3730043639465805e-08,1.1492882583303968e-08
17,18,0.009564153975734232,5.686995417598354e-05,2.2755354556627339e-07,0.009564153461328643,8.602979075612224e-05,-5.456975503103219e-07,0.009564159865908167,0.00015774779215615788,3.1798821544383286e-07,1.1257740882852353e-10,3.174029451913905e-10,2.8267071348793886e-10
18,19,0.004962952073901426,2.297439594808101e-05,7.440553525177879e-08,0.004962951788049032,5.3686352840838755e-05,-1.8967366669493213e-07,0.004962953271373194,7.73354368542639e-05,1.1530647120218407e-07,9.641165368341878e-12,3.2443757424545472e-12,1.682755738583363e-11
19,20,0.0029465652644927354,1.109018254381438e-05,2.908200850286252e-08,0.002946565160402421,3.437030087543265e-05,-8.15269851535958e-08,0.0029465655829540973,4.450744614058099e-05,5.245886604855743e-08,9.94985287240444e-13,9.832639994047245e-15,2.026587601313893e-12
20,r,0.3782548412566394,2.469576443522552e-08,-5.2935553402775216e-11,0.3782432507146805,-4.4991268192516294e-05,1.158727943733522e-06,0.3782432507146805,-4.499126819251952e-05,1.158727943733522e-06,2.7937430892332895e-20,0.00013431950424328082,0.0001343195042433036
21,gnd,0.03400720396591963,-5.16736408548895e-09,1.2919455243985924e-07,0.03400720419484992,0.00046123775242417925,-6.457964610610215e-08,0.03400720419484992,0.00046123775242417925,-6.457964610599373e-08,5.780876334219836e-16,1.2868723718588236e-11,1.286872371877002e-11
